time,price,quantity,source,buyer,seller,initiator
20190304T155334,105.323,200,Auto trade,,,
20190304T155338,105.3226,1000,Auto trade,,,
20190304T155339,105.325,300,Auto trade,,,
20190304T155339,105.3242,100,Auto trade,,,
20190304T155342,105.33,100,Auto trade,,,
20190304T155345,105.33,200,Auto trade,,,
20190304T155346,105.33,300,Auto trade,,,
20190304T155346,105.335,5000,Auto trade,,,
20190304T155346,105.33,247,Auto trade,,,
20190304T155348,105.33,400,Auto trade,,,
20190304T155355,105.327,100,Auto trade,,,
20190304T155357,105.325,149,Auto trade,,,
20190304T155358,105.325,110,Auto trade,,,
20190304T155400,105.3285,100,Auto trade,,,
20190304T155402,105.32,100,Auto trade,,,
20190304T155409,105.33,356,Auto trade,,,
20190304T155409,105.34,500,Auto trade,,,
20190304T155409,105.35,100,Auto trade,,,
20190304T155410,105.36,100,Auto trade,,,
20190304T155410,105.35,100,Auto trade,,,
20190304T155410,105.36,100,Auto trade,,,
20190304T155410,105.35,300,Auto trade,,,
20190304T155411,105.36,100,Auto trade,,,
20190304T155413,105.37,100,Auto trade,,,
20190304T155416,105.37,200,Auto trade,,,
20190304T155416,105.361,100,Auto trade,,,
20190304T155416,105.37,100,Auto trade,,,
20190304T155416,105.36,100,Auto trade,,,
20190304T155416,105.3623,100,Auto trade,,,
20190304T155416,105.36,100,Auto trade,,,
20190304T155416,105.365,100,Auto trade,,,
20190304T155416,105.37,100,Auto trade,,,
20190304T155416,105.38,100,Auto trade,,,
20190304T155417,105.39,100,Auto trade,,,
20190304T155417,105.4,100,Auto trade,,,
20190304T155417,105.39,100,Auto trade,,,
20190304T155417,105.4,100,Auto trade,,,
20190304T155417,105.39,300,Auto trade,,,
20190304T155419,105.4,100,Auto trade,,,
20190304T155421,105.4,1500,Auto trade,,,
20190304T155422,105.4,1084,Auto trade,,,
20190304T155423,105.39,200,Auto trade,,,
20190304T155423,105.37,100,Auto trade,,,
20190304T155424,105.365,100,Auto trade,,,
20190304T155427,105.3651,600,Auto trade,,,
20190304T155428,105.365,400,Auto trade,,,
20190304T155429,105.37,100,Auto trade,,,
20190304T155429,105.365,200,Auto trade,,,
20190304T155434,105.36,190,Auto trade,,,
20190304T155434,105.35,100,Auto trade,,,
20190304T155434,105.355,800,Auto trade,,,
20190304T155438,105.3564,200,Auto trade,,,
20190304T155439,105.35,100,Auto trade,,,
20190304T155440,105.34,300,Auto trade,,,
20190304T155441,105.35,100,Auto trade,,,
20190304T155444,105.37,161,Auto trade,,,
20190304T155444,105.38,100,Auto trade,,,
20190304T155444,105.39,100,Auto trade,,,
20190304T155444,105.38,189,Auto trade,,,
20190304T155445,105.38,200,Auto trade,,,
20190304T155445,105.37,200,Auto trade,,,
20190304T155445,105.38,100,Auto trade,,,
20190304T155446,105.37,100,Auto trade,,,
20190304T155447,105.37,300,Auto trade,,,
20190304T155447,105.3653,103,Auto trade,,,
20190304T155448,105.36,100,Auto trade,,,
20190304T155449,105.36,200,Auto trade,,,
20190304T155450,105.36,200,Auto trade,,,
20190304T155451,105.35,382,Auto trade,,,
20190304T155451,105.345,100,Auto trade,,,
20190304T155453,105.34,100,Auto trade,,,
20190304T155453,105.33,100,Auto trade,,,
20190304T155454,105.33,100,Auto trade,,,
20190304T155455,105.33,400,Auto trade,,,
20190304T155456,105.3191,1000,Auto trade,,,
20190304T155456,105.3199,200,Auto trade,,,
20190304T155456,105.32,200,Auto trade,,,
20190304T155500,105.33,100,Auto trade,,,
20190304T155501,105.34,100,Auto trade,,,
20190304T155505,105.335,100,Auto trade,,,
20190304T155508,105.33,100,Auto trade,,,
20190304T155510,105.33,100,Auto trade,,,
20190304T155511,105.33,100,Auto trade,,,
20190304T155515,105.32,100,Auto trade,,,
20190304T155517,105.33,100,Auto trade,,,
20190304T155517,105.34,500,Auto trade,,,
20190304T155517,105.35,200,Auto trade,,,
20190304T155517,105.36,100,Auto trade,,,
20190304T155517,105.35,100,Auto trade,,,
20190304T155517,105.36,100,Auto trade,,,
20190304T155517,105.35,100,Auto trade,,,
20190304T155517,105.36,100,Auto trade,,,
20190304T155517,105.35,100,Auto trade,,,
20190304T155518,105.33,131,Auto trade,,,
20190304T155521,105.34,100,Auto trade,,,
20190304T155521,105.33,200,Auto trade,,,
20190304T155531,105.37,100,Auto trade,,,
20190304T155533,105.38,100,Auto trade,,,
20190304T155534,105.38,1300,Auto trade,,,
20190304T155535,105.37,298,Auto trade,,,
20190304T155536,105.37,218,Auto trade,,,
20190304T155537,105.376,100,Auto trade,,,
20190304T155537,105.38,100,Auto trade,,,
20190304T155540,105.3932,2094,Auto trade,,,
20190304T155541,105.395,200,Auto trade,,,
20190304T155541,105.4,100,Auto trade,,,
20190304T155542,105.41,200,Auto trade,,,
20190304T155542,105.415,100,Auto trade,,,
20190304T155542,105.41,194,Auto trade,,,
20190304T155543,105.405,200,Auto trade,,,
20190304T155543,105.41,100,Auto trade,,,
20190304T155544,105.4069,200,Auto trade,,,
20190304T155545,105.4,100,Auto trade,,,
20190304T155548,105.42,100,Auto trade,,,
20190304T155549,105.42,300,Auto trade,,,
20190304T155549,105.43,100,Auto trade,,,
20190304T155549,105.44,1300,Auto trade,,,
20190304T155550,105.44,900,Auto trade,,,
20190304T155550,105.45,100,Auto trade,,,
20190304T155550,105.44,450,Auto trade,,,
20190304T155550,105.45,200,Auto trade,,,
20190304T155550,105.46,250,Auto trade,,,
20190304T155550,105.45,100,Auto trade,,,
20190304T155550,105.44,100,Auto trade,,,
20190304T155550,105.45,200,Auto trade,,,
20190304T155551,105.44,100,Auto trade,,,
20190304T155552,105.44,100,Auto trade,,,
20190304T155553,105.44,200,Auto trade,,,
20190304T155554,105.43,100,Auto trade,,,
20190304T155554,105.4349,100,Auto trade,,,
20190304T155554,105.4249,1801,Auto trade,,,
20190304T155558,105.44,200,Auto trade,,,
20190304T155558,105.43,100,Auto trade,,,
20190304T155558,105.42,100,Auto trade,,,
20190304T155559,105.425,200,Auto trade,,,
20190304T155559,105.42,100,Auto trade,,,
20190304T155600,105.42,1200,Auto trade,,,
20190304T155603,105.4277,200,Auto trade,,,
20190304T155603,105.42,100,Auto trade,,,
20190304T155604,105.43,300,Auto trade,,,
20190304T155604,105.44,100,Auto trade,,,
20190304T155605,105.45,1300,Auto trade,,,
20190304T155606,105.45,100,Auto trade,,,
20190304T155607,105.45,500,Auto trade,,,
20190304T155607,105.44,140,Auto trade,,,
20190304T155607,105.45,400,Auto trade,,,
20190304T155607,105.46,100,Auto trade,,,
20190304T155607,105.45,100,Auto trade,,,
20190304T155607,105.46,100,Auto trade,,,
20190304T155607,105.45,100,Auto trade,,,
20190304T155607,105.46,200,Auto trade,,,
20190304T155607,105.45,100,Auto trade,,,
20190304T155607,105.46,100,Auto trade,,,
20190304T155607,105.45,100,Auto trade,,,
20190304T155608,105.46,100,Auto trade,,,
20190304T155608,105.45,200,Auto trade,,,
20190304T155609,105.46,1551,Auto trade,,,
20190304T155610,105.48,500,Auto trade,,,
20190304T155612,105.47,100,Auto trade,,,
20190304T155612,105.48,300,Auto trade,,,
20190304T155613,105.48,600,Auto trade,,,
20190304T155616,105.49,134,Auto trade,,,
20190304T155616,105.5,200,Auto trade,,,
20190304T155617,105.5,2038,Auto trade,,,
20190304T155618,105.5026,334,Auto trade,,,
20190304T155619,105.51,105,Auto trade,,,
20190304T155622,105.51,713,Auto trade,,,
20190304T155622,105.52,100,Auto trade,,,
20190304T155622,105.51,100,Auto trade,,,
20190304T155622,105.52,478,Auto trade,,,
20190304T155622,105.53,100,Auto trade,,,
20190304T155622,105.52,200,Auto trade,,,
20190304T155622,105.53,100,Auto trade,,,
20190304T155622,105.51,228,Auto trade,,,
20190304T155622,105.52,100,Auto trade,,,
20190304T155622,105.53,100,Auto trade,,,
20190304T155622,105.54,600,Auto trade,,,
20190304T155622,105.55,300,Auto trade,,,
20190304T155624,105.53,100,Auto trade,,,
20190304T155624,105.52,200,Auto trade,,,
20190304T155625,105.515,300,Auto trade,,,
20190304T155626,105.51,399,Auto trade,,,
20190304T155626,105.5,900,Auto trade,,,
20190304T155626,105.52,100,Auto trade,,,
20190304T155626,105.5,100,Auto trade,,,
20190304T155626,105.52,100,Auto trade,,,
20190304T155626,105.51,100,Auto trade,,,
20190304T155627,105.51,1100,Auto trade,,,
20190304T155627,105.52,100,Auto trade,,,
20190304T155628,105.52,200,Auto trade,,,
20190304T155631,105.53,100,Auto trade,,,
20190304T155631,105.54,400,Auto trade,,,
20190304T155633,105.54,900,Auto trade,,,
20190304T155633,105.55,200,Auto trade,,,
20190304T155633,105.54,100,Auto trade,,,
20190304T155634,105.56,100,Auto trade,,,
20190304T155634,105.55,100,Auto trade,,,
20190304T155636,105.5508,400,Auto trade,,,
20190304T155637,105.55,500,Auto trade,,,
20190304T155638,105.55,200,Auto trade,,,
20190304T155638,105.56,100,Auto trade,,,
20190304T155639,105.56,500,Auto trade,,,
20190304T155643,105.57,100,Auto trade,,,
20190304T155644,105.57,225,Auto trade,,,
20190304T155650,105.57,200,Auto trade,,,
20190304T155650,105.5749,200,Auto trade,,,
20190304T155651,105.57,100,Auto trade,,,
20190304T155651,105.56,343,Auto trade,,,
20190304T155651,105.55,200,Auto trade,,,
20190304T155651,105.555,100,Auto trade,,,
20190304T155652,105.56,100,Auto trade,,,
20190304T155652,105.569,173,Auto trade,,,
20190304T155652,105.56,100,Auto trade,,,
20190304T155652,105.57,100,Auto trade,,,
20190304T155654,105.5613,109,Auto trade,,,
20190304T155657,105.57,100,Auto trade,,,
20190304T155658,105.58,100,Auto trade,,,
20190304T155658,105.5769,596,Auto trade,,,
20190304T155700,105.5666,7000,Auto trade,,,
20190304T155700,105.57,250,Auto trade,,,
20190304T155701,105.56,102,Auto trade,,,
20190304T155701,105.5614,400,Auto trade,,,
20190304T155702,105.55,100,Auto trade,,,
20190304T155703,105.55,700,Auto trade,,,
20190304T155704,105.55,600,Auto trade,,,
20190304T155705,105.57,100,Auto trade,,,
20190304T155705,105.58,200,Auto trade,,,
20190304T155707,105.57,100,Auto trade,,,
20190304T155707,105.5701,100,Auto trade,,,
20190304T155708,105.58,100,Auto trade,,,
20190304T155709,105.58,100,Auto trade,,,
20190304T155709,105.5924,100,Auto trade,,,
20190304T155709,105.5762,1500,Auto trade,,,
20190304T155709,105.59,400,Auto trade,,,
20190304T155710,105.5995,780,Auto trade,,,
20190304T155712,105.59,100,Auto trade,,,
20190304T155712,105.6,100,Auto trade,,,
20190304T155712,105.59,201,Auto trade,,,
20190304T155713,105.57,100,Auto trade,,,
20190304T155714,105.57,300,Auto trade,,,
20190304T155714,105.5759,100,Auto trade,,,
20190304T155714,105.5659,361,Auto trade,,,
20190304T155715,105.56,600,Auto trade,,,
20190304T155715,105.55,200,Auto trade,,,
20190304T155717,105.54,200,Auto trade,,,
20190304T155717,105.535,100,Auto trade,,,
20190304T155720,105.55,100,Auto trade,,,
20190304T155723,105.555,100,Auto trade,,,
20190304T155726,105.55,100,Auto trade,,,
20190304T155726,105.54,100,Auto trade,,,
20190304T155726,105.53,200,Auto trade,,,
20190304T155728,105.53,137,Auto trade,,,
20190304T155730,105.54,100,Auto trade,,,
20190304T155730,105.53,100,Auto trade,,,
20190304T155731,105.525,100,Auto trade,,,
20190304T155731,105.5279,3000,Auto trade,,,
20190304T155731,105.52,100,Auto trade,,,
20190304T155731,105.515,100,Auto trade,,,
20190304T155732,105.515,750,Auto trade,,,
20190304T155735,105.52,299,Auto trade,,,
20190304T155736,105.515,300,Auto trade,,,
20190304T155737,105.51,100,Auto trade,,,
20190304T155739,105.51,100,Auto trade,,,
20190304T155742,105.5176,1000,Auto trade,,,
20190304T155743,105.52,100,Auto trade,,,
20190304T155745,105.51,200,Auto trade,,,
20190304T155745,105.515,300,Auto trade,,,
20190304T155745,105.5,100,Auto trade,,,
20190304T155747,105.51,100,Auto trade,,,
20190304T155749,105.52,100,Auto trade,,,
20190304T155749,105.53,100,Auto trade,,,
20190304T155749,105.52,100,Auto trade,,,
20190304T155750,105.53,500,Auto trade,,,
20190304T155751,105.535,100,Auto trade,,,
20190304T155753,105.53,100,Auto trade,,,
20190304T155754,105.54,100,Auto trade,,,
20190304T155756,105.56,100,Auto trade,,,
20190304T155756,105.55,100,Auto trade,,,
20190304T155757,105.56,300,Auto trade,,,
20190304T155758,105.55,100,Auto trade,,,
20190304T155801,105.55,300,Auto trade,,,
20190304T155805,105.57,100,Auto trade,,,
20190304T155806,105.56,200,Auto trade,,,
20190304T155806,105.57,100,Auto trade,,,
20190304T155807,105.57,100,Auto trade,,,
20190304T155808,105.58,1000,Auto trade,,,
20190304T155809,105.59,100,Auto trade,,,
20190304T155809,105.599,2913,Auto trade,,,
20190304T155809,105.59,100,Auto trade,,,
20190304T155810,105.59,1000,Auto trade,,,
20190304T155811,105.6,100,Auto trade,,,
20190304T155811,105.59,200,Auto trade,,,
20190304T155812,105.59,1140,Auto trade,,,
20190304T155816,105.6,100,Auto trade,,,
20190304T155816,105.61,1000,Auto trade,,,
20190304T155820,105.62,100,Auto trade,,,
20190304T155821,105.6111,100,Auto trade,,,
20190304T155822,105.61,123,Auto trade,,,
20190304T155823,105.61,223,Auto trade,,,
20190304T155823,105.59,100,Auto trade,,,
20190304T155824,105.585,100,Auto trade,,,
20190304T155825,105.58,100,Auto trade,,,
20190304T155825,105.57,151,Auto trade,,,
20190304T155825,105.56,100,Auto trade,,,
20190304T155827,105.55,557,Auto trade,,,
20190304T155828,105.55,800,Auto trade,,,
20190304T155832,105.555,182,Auto trade,,,
20190304T155832,105.55,142,Auto trade,,,
20190304T155832,105.54,100,Auto trade,,,
20190304T155832,105.53,200,Auto trade,,,
20190304T155832,105.52,200,Auto trade,,,
20190304T155832,105.51,100,Auto trade,,,
20190304T155833,105.51,1847,Auto trade,,,
20190304T155833,105.52,100,Auto trade,,,
20190304T155833,105.51,100,Auto trade,,,
20190304T155833,105.5,100,Auto trade,,,
20190304T155833,105.51,100,Auto trade,,,
20190304T155833,105.5,100,Auto trade,,,
20190304T155833,105.49,400,Auto trade,,,
20190304T155833,105.495,100,Auto trade,,,
20190304T155833,105.49,100,Auto trade,,,
20190304T155833,105.495,100,Auto trade,,,
20190304T155833,105.49,100,Auto trade,,,
20190304T155833,105.495,100,Auto trade,,,
20190304T155833,105.49,100,Auto trade,,,
20190304T155833,105.5,100,Auto trade,,,
20190304T155833,105.49,100,Auto trade,,,
20190304T155833,105.5,100,Auto trade,,,
20190304T155833,105.49,100,Auto trade,,,
20190304T155833,105.5,100,Auto trade,,,
20190304T155833,105.49,100,Auto trade,,,
20190304T155833,105.5,100,Auto trade,,,
20190304T155833,105.51,100,Auto trade,,,
20190304T155833,105.5,100,Auto trade,,,
20190304T155833,105.49,100,Auto trade,,,
20190304T155833,105.48,300,Auto trade,,,
20190304T155833,105.49,100,Auto trade,,,
20190304T155833,105.485,200,Auto trade,,,
20190304T155833,105.49,100,Auto trade,,,
20190304T155833,105.48,300,Auto trade,,,
20190304T155833,105.49,200,Auto trade,,,
20190304T155833,105.48,100,Auto trade,,,
20190304T155833,105.49,100,Auto trade,,,
20190304T155833,105.48,200,Auto trade,,,
20190304T155833,105.5,100,Auto trade,,,
20190304T155833,105.49,100,Auto trade,,,
20190304T155833,105.5,100,Auto trade,,,
20190304T155833,105.48,100,Auto trade,,,
20190304T155833,105.49,200,Auto trade,,,
20190304T155833,105.48,200,Auto trade,,,
20190304T155833,105.49,200,Auto trade,,,
20190304T155833,105.48,100,Auto trade,,,
20190304T155833,105.5,100,Auto trade,,,
20190304T155833,105.48,300,Auto trade,,,
20190304T155833,105.481,200,Auto trade,,,
20190304T155833,105.48,200,Auto trade,,,
20190304T155833,105.47,300,Auto trade,,,
20190304T155833,105.473,107,Auto trade,,,
20190304T155833,105.47,17500,Auto trade,,,
20190304T155833,105.48,100,Auto trade,,,
20190304T155834,105.475,300,Auto trade,,,
20190304T155835,105.475,1200,Auto trade,,,
20190304T155835,105.48,300,Auto trade,,,
20190304T155835,105.475,200,Auto trade,,,
20190304T155835,105.48,200,Auto trade,,,
20190304T155835,105.475,100,Auto trade,,,
20190304T155835,105.48,100,Auto trade,,,
20190304T155835,105.475,100,Auto trade,,,
20190304T155835,105.49,200,Auto trade,,,
20190304T155835,105.5,180,Auto trade,,,
20190304T155835,105.516,500,Auto trade,,,
20190304T155838,105.5334,130,Auto trade,,,
20190304T155839,105.53,200,Auto trade,,,
20190304T155839,105.54,100,Auto trade,,,
20190304T155841,105.56,200,Auto trade,,,
20190304T155842,105.56,3800,Auto trade,,,
20190304T155842,105.57,100,Auto trade,,,
20190304T155843,105.56,100,Auto trade,,,
20190304T155843,105.5431,116,Auto trade,,,
20190304T155847,105.54,100,Auto trade,,,
20190304T155847,105.5497,759,Auto trade,,,
20190304T155851,105.56,100,Auto trade,,,
20190304T155852,105.57,100,Auto trade,,,
20190304T155852,105.55,100,Auto trade,,,
20190304T155854,105.57,100,Auto trade,,,
20190304T155856,105.56,100,Auto trade,,,
20190304T155856,105.57,125,Auto trade,,,
20190304T155857,105.5731,100,Auto trade,,,
20190304T155857,105.57,100,Auto trade,,,
20190304T155858,105.57,100,Auto trade,,,
20190304T155900,105.57,100,Auto trade,,,
20190304T155902,105.5601,5000,Auto trade,,,
20190304T155902,105.56,25000,Auto trade,,,
20190304T155905,105.5663,500,Auto trade,,,
20190304T155905,105.56,250,Auto trade,,,
20190304T155907,105.56,100,Auto trade,,,
20190304T155907,105.55,100,Auto trade,,,
20190304T155907,105.545,100,Auto trade,,,
20190304T155908,105.5433,7000,Auto trade,,,
20190304T155908,105.545,100,Auto trade,,,
20190304T155909,105.54,100,Auto trade,,,
20190304T155914,105.553,1000,Auto trade,,,
20190304T155915,105.57,100,Auto trade,,,
20190304T155916,105.56,100,Auto trade,,,
20190304T155917,105.56,530,Auto trade,,,
20190304T155919,105.56,400,Auto trade,,,
20190304T155920,105.5525,100,Auto trade,,,
20190304T155920,105.55,100,Auto trade,,,
20190304T155923,105.55,600,Auto trade,,,
20190304T155923,105.545,100,Auto trade,,,
20190304T155925,105.54,200,Auto trade,,,
20190304T155925,105.53,200,Auto trade,,,
20190304T155926,105.53,700,Auto trade,,,
20190304T155931,105.53,200,Auto trade,,,
20190304T155931,105.525,200,Auto trade,,,
20190304T155934,105.53,200,Auto trade,,,
20190304T155935,105.52,600,Auto trade,,,
20190304T155935,105.515,100,Auto trade,,,
20190304T155935,105.51,100,Auto trade,,,
20190304T155936,105.51,100,Auto trade,,,
20190304T155937,105.515,300,Auto trade,,,
20190304T155937,105.52,100,Auto trade,,,
20190304T155937,105.525,100,Auto trade,,,
20190304T155937,105.53,100,Auto trade,,,
20190304T155938,105.52,100,Auto trade,,,
20190304T155938,105.53,100,Auto trade,,,
20190304T155942,105.5344,400,Auto trade,,,
20190304T155942,105.545,100,Auto trade,,,
20190304T155942,105.54,100,Auto trade,,,
20190304T155942,105.55,400,Auto trade,,,
20190304T155942,105.54,100,Auto trade,,,
20190304T155942,105.535,100,Auto trade,,,
20190304T155942,105.54,100,Auto trade,,,
20190304T155942,105.55,200,Auto trade,,,
20190304T155942,105.54,100,Auto trade,,,
20190304T155945,105.56,100,Auto trade,,,
20190304T155945,105.55,298,Auto trade,,,
20190304T155945,105.56,188,Auto trade,,,
20190304T155945,105.55,200,Auto trade,,,
20190304T155945,105.56,200,Auto trade,,,
20190304T155945,105.555,100,Auto trade,,,
20190304T155945,105.56,214,Auto trade,,,
20190304T155948,105.5487,100,Auto trade,,,
20190304T155948,105.54,240,Auto trade,,,
20190304T155950,105.547,500,Auto trade,,,
20190304T155951,105.545,100,Auto trade,,,
20190304T155954,105.54,100,Auto trade,,,
20190304T155954,105.545,100,Auto trade,,,
20190304T155955,105.54,200,Auto trade,,,
20190304T155955,105.53,200,Auto trade,,,
20190304T155955,105.52,100,Auto trade,,,
20190304T155959,105.51,141,Auto trade,,,
20190304T155959,105.5,100,Auto trade,,,
20190304T160000,105.495,100,Auto trade,,,
20190304T160000,105.49,100,Auto trade,,,
20190304T160001,105.4998,120,Auto trade,,,
20190304T160002,105.5,100,Auto trade,,,
20190304T160002,105.51,200,Auto trade,,,
20190304T160002,105.52,100,Auto trade,,,
